II,12,10,32,3
0.0,.1,.2,.3,.4,.5,.75,1.0,1.5,2.0,2.5,3.0
0.0,.1,.2,.3,.4,.5,.75,1.0,1.25,1.5,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,30,77,121,137,114,88,72,63,57,52,44,40,32,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,19,55,111,132,111,87,71,62,56,47,42,34,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,51,112,128,108,86,71,62,51,44,36,27
11,15,20,29,35,47,72,112,168,231,289,329,357,313,239,175,133,103,83,63,50,40,33,29,26,23,21,20,17,15,12,0
10,13,17,24,27,33,42,62,95,144,202,260,306,340,293,222,165,126,98,72,56,43,35,30,27,24,22,20,18,15,12,0
10,13,17,23,26,30,38,54,82,123,176,232,281,332,303,238,179,136,105,76,59,45,35,30,27,24,22,20,18,16,12,1
9,12,16,22,24,28,35,48,70,105,152,205,256,323,310,254,193,146,113,81,61,46,36,31,27,24,22,20,18,16,12,1
8,11,14,19,21,23,27,32,42,61,91,132,181,276,318,294,237,181,138,95,70,51,39,32,28,25,23,21,18,16,12,1
8,10,13,18,20,22,25,30,38,53,78,114,159,253,311,300,251,195,149,102,74,53,40,33,29,25,23,21,18,16,12,1
7,8,11,14,16,17,19,21,25,30,38,53,76,146,228,284,293,256,208,143,99,66,46,36,31,27,24,22,19,17,13,2
5,7,8,11,12,13,14,16,17,19,22,25,31,57,111,188,256,286,272,208,144,90,56,41,33,29,26,23,20,17,13,4
4,5,6,8,8,9,10,11,12,13,14,15,17,22,33,59,107,171,231,268,235,157,88,56,41,33,29,25,21,18,14,8
2,3,4,5,5,6,6,7,7,8,9,9,10,12,15,19,27,44,78,157,231,252,167,96,59,42,34,29,23,20,15,11
1,2,2,3,4,4,4,5,5,6,6,7,7,8,10,12,15,19,27,58,120,214,241,159,94,59,42,34,26,21,16,11
0,1,1,2,2,3,3,3,4,4,4,5,5,6,7,8,10,12,14,22,44,113,214,231,152,91,58,42,29,23,17,12
0,0,0,0,1,4,16,42,83,137,195,243,271,292,227,178,143,117,98,79,66,55,47,42,38,34,31,30,27,23,19,0
0,0,0,0,0,0,3,12,32,66,113,168,218,279,260,213,169,136,113,88,72,59,49,43,39,35,32,30,27,24,19,1
0,0,0,0,0,0,2,9,24,52,93,143,193,271,271,225,180,145,119,92,75,60,50,44,39,35,32,30,27,24,19,1
0,0,0,0,0,0,1,6,18,41,75,120,169,246,264,234,191,153,125,96,78,62,51,44,40,36,33,31,27,24,19,1
0,0,0,0,0,0,0,1,4,14,32,61,100,190,251,259,222,181,146,109,86,67,53,46,41,37,33,31,28,25,19,2
0,0,0,0,0,0,0,1,3,10,24,49,83,168,237,254,230,191,155,115,90,69,54,47,42,37,34,31,28,25,19,2
0,0,0,0,0,0,0,0,0,1,4,12,25,76,150,213,239,228,198,149,112,82,61,50,44,39,35,32,29,26,20,4
0,0,0,0,0,0,0,0,0,0,0,1,2,15,51,113,182,226,234,197,150,104,72,56,47,42,38,34,30,27,20,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,51,104,162,220,210,158,102,71,56,47,42,37,31,28,22,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,49,121,187,209,152,100,70,55,47,41,34,29,23,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,32,87,171,199,146,98,69,54,46,37,31,24,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,62,158,192,151,103,73,56,41,34,26,18
0,0,0,0,0,0,1,7,21,42,71,101,126,160,154,138,123,110,100,87,77,67,60,55,50,46,43,41,38,34,28,1
0,0,0,0,0,0,0,1,5,15,33,58,87,134,156,149,134,120,108,93,82,71,62,57,52,47,44,42,38,34,28,1
0,0,0,0,0,0,0,1,4,12,26,48,74,123,153,153,137,123,111,95,84,72,63,57,52,47,44,42,38,34,28,1
0,0,0,0,0,0,0,0,3,9,20,38,62,111,143,150,140,127,114,98,86,73,63,58,53,48,45,42,39,35,28,1
0,0,0,0,0,0,0,0,0,2,6,16,31,75,120,145,148,137,123,106,91,77,66,59,54,49,45,43,39,35,29,2
0,0,0,0,0,0,0,0,0,1,5,12,25,64,109,139,146,139,127,108,94,79,67,60,55,50,46,43,39,36,29,3
0,0,0,0,0,0,0,0,0,0,2,5,12,39,78,115,136,140,134,117,101,84,70,62,56,51,47,44,40,36,29,4
0,0,0,0,0,0,0,0,0,0,0,0,1,7,26,59,96,125,139,133,117,97,78,66,59,54,49,46,41,37,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,26,54,86,123,133,119,95,77,66,59,54,49,43,39,31,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,25,64,104,129,116,93,76,65,58,53,45,41,33,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,34,84,125,117,96,78,66,59,49,43,35,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,32,89,122,114,94,77,66,53,45,37,27
10,13,18,25,29,38,54,81,118,163,213,256,284,311,266,212,163,129,104,78,61,47,37,31,27,24,22,20,18,16,12,1
10,13,17,23,27,34,47,69,102,143,189,234,267,297,274,226,175,138,111,82,64,48,38,31,27,24,22,20,18,16,12,1
9,11,15,20,22,26,31,42,60,88,124,168,212,280,292,261,212,166,131,95,72,53,40,33,28,25,23,21,18,16,12,1
8,11,14,19,21,24,29,38,53,76,108,148,190,263,288,268,224,177,140,101,76,55,41,34,29,25,23,21,18,16,12,2
8,10,13,18,20,23,27,34,46,66,94,130,170,245,282,273,235,188,149,107,80,58,42,34,29,26,23,21,19,16,12,2
7,9,12,16,17,19,22,25,31,41,58,82,114,190,256,279,262,222,178,127,93,65,46,36,31,27,24,22,19,17,13,2
6,8,10,14,15,17,19,21,25,31,41,56,78,139,207,254,265,245,208,152,110,75,51,39,32,28,25,22,19,17,13,3
5,6,8,10,11,13,14,15,17,19,22,26,33,60,109,173,230,261,255,208,153,100,64,46,36,30,26,24,20,18,13,5
3,4,5,7,7,8,9,9,10,11,12,13,15,19,27,45,79,130,186,247,239,180,108,68,48,37,31,27,22,19,14,10
2,3,4,5,6,6,7,7,8,8,9,10,11,13,16,22,35,59,98,171,236,236,156,95,62,44,35,30,23,20,15,11
1,2,2,3,4,4,4,5,5,5,6,6,7,8,10,12,14,19,28,58,114,197,226,163,102,65,46,36,26,21,16,11
0,1,1,2,2,2,2,3,3,3,4,4,4,5,6,7,9,10,13,19,35,88,184,218,169,109,70,49,31,24,18,12
0,0,0,0,0,2,9,25,50,86,130,174,208,253,235,201,164,136,115,92,76,61,51,44,39,35,32,30,27,24,19,1
0,0,0,0,0,0,1,6,19,40,71,110,153,217,247,227,191,157,131,103,84,66,53,46,41,36,33,31,28,24,19,2
0,0,0,0,0,0,1,4,14,31,58,93,133,202,239,231,199,165,138,108,87,68,55,47,41,37,33,31,28,25,19,2
0,0,0,0,0,0,0,1,3,10,24,46,77,152,210,236,222,190,158,122,97,74,58,49,43,38,34,32,28,25,20,3
0,0,0,0,0,0,0,0,2,8,19,37,64,134,196,232,225,198,166,127,101,77,59,50,43,38,35,32,28,25,20,3
0,0,0,0,0,0,0,0,0,2,6,14,30,82,151,206,228,217,189,146,113,85,64,52,45,40,36,33,29,26,20,5
0,0,0,0,0,0,0,0,0,1,2,7,15,49,105,164,205,218,205,166,129,95,69,55,47,41,37,33,29,26,20,6
0,0,0,0,0,0,0,0,0,0,0,0,1,9,32,77,134,185,214,203,166,120,83,63,52,45,39,35,30,27,21,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,33,72,121,184,203,171,117,82,62,51,44,39,32,29,22,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,21,67,132,194,174,123,86,64,52,45,35,31,24,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,46,121,187,166,119,84,63,52,39,32,25,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,44,129,180,160,116,83,63,44,35,27,18
0,0,0,0,0,0,1,5,13,26,44,68,91,125,142,142,128,117,107,94,83,72,63,57,52,47,44,42,38,34,28,2
0,0,0,0,0,0,0,0,3,10,20,36,57,100,129,140,136,125,114,100,88,76,65,59,54,49,45,43,39,35,29,3
0,0,0,0,0,0,0,0,2,7,16,30,48,90,122,139,139,127,117,102,90,77,66,60,54,49,45,43,39,35,29,3
0,0,0,0,0,0,0,0,0,2,5,12,24,59,98,126,137,134,125,109,96,82,69,61,56,51,46,44,40,36,29,4
0,0,0,0,0,0,0,0,0,1,4,10,19,51,89,119,134,136,127,112,98,83,70,62,56,51,47,44,40,36,29,5
0,0,0,0,0,0,0,0,0,1,3,7,15,43,79,112,131,135,129,114,100,85,71,63,57,52,47,44,40,36,29,6
0,0,0,0,0,0,0,0,0,0,0,1,3,15,39,71,102,123,130,125,112,94,78,67,60,54,49,46,41,37,29,9
0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,40,71,101,121,129,121,103,84,71,62,56,51,47,42,38,30,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,26,51,92,119,125,105,86,72,63,57,52,44,40,32,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,35,72,112,122,103,85,71,63,56,47,42,34,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,24,66,111,119,101,83,71,62,51,44,36,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,23,71,110,116,99,82,70,55,46,37,27
9,11,15,21,25,31,41,58,82,112,147,184,216,255,275,236,198,159,129,98,76,57,43,35,30,25,23,21,18,16,12,1
8,10,13,18,20,23,28,37,51,72,98,131,166,226,265,254,226,187,151,113,86,63,46,37,31,26,23,21,19,16,13,2
8,10,13,17,19,22,26,33,45,63,87,116,149,212,259,259,233,197,160,119,90,66,48,38,32,27,24,22,19,16,13,2
7,9,12,16,18,21,24,30,40,55,76,103,134,197,244,255,238,206,169,125,95,68,49,38,32,27,24,22,19,17,13,2
7,8,11,14,15,17,19,23,28,36,49,67,91,151,208,247,252,230,196,146,109,77,54,41,34,29,25,22,19,17,13,3
6,8,10,13,15,16,18,21,26,33,43,59,80,136,194,238,249,235,204,154,115,81,56,42,34,29,25,23,20,17,13,3
5,7,8,11,12,13,14,16,18,21,25,32,42,76,125,179,222,240,233,193,148,102,67,48,38,32,27,24,20,18,13,5
4,5,7,8,9,10,11,12,13,14,16,18,22,34,59,101,152,201,236,230,193,135,86,59,44,35,30,26,21,18,14,7
3,4,5,6,6,7,8,8,9,10,11,12,13,16,22,34,58,95,141,203,226,197,131,84,58,43,35,29,23,20,15,10
1,2,3,4,4,5,5,6,6,7,7,8,9,10,12,16,22,34,56,110,172,218,187,126,82,57,43,34,25,21,16,11
1,1,2,2,3,3,3,4,4,4,5,5,6,7,8,9,11,14,18,34,69,141,210,190,133,87,60,44,30,23,17,12
0,0,1,1,2,2,2,2,3,3,3,3,4,5,5,6,8,9,11,16,27,66,149,204,181,128,85,58,35,25,18,12
0,0,0,0,0,1,6,15,31,53,80,112,144,193,225,208,186,157,134,108,89,70,56,48,42,37,34,31,28,25,20,2
0,0,0,0,0,0,1,4,12,25,43,68,97,157,198,219,203,178,151,120,98,77,60,50,44,38,35,32,28,25,20,3
0,0,0,0,0,0,0,1,3,9,19,35,57,114,168,201,213,196,171,135,108,84,64,53,46,40,36,33,29,26,20,4
0,0,0,0,0,0,0,1,2,7,15,29,48,100,155,193,210,200,177,140,113,87,66,54,46,41,36,33,29,26,20,5
0,0,0,0,0,0,0,0,2,5,12,23,39,87,141,184,207,202,182,146,117,89,68,55,47,41,36,33,29,26,20,5
0,0,0,0,0,0,0,0,0,1,4,9,18,51,101,153,190,205,197,164,131,99,73,58,49,43,38,34,30,26,20,7
0,0,0,0,0,0,0,0,0,0,2,4,9,30,68,116,160,189,197,179,147,110,80,62,52,45,39,35,30,27,21,8
0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,49,92,138,175,195,178,137,97,72,57,48,42,37,31,28,21,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,21,47,85,145,187,178,133,95,71,57,48,42,34,29,23,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,45,97,162,180,138,99,74,58,49,38,32,25,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,89,161,174,133,97,72,58,42,34,26,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,29,98,160,169,129,95,71,48,37,28,19
0,0,0,0,0,0,0,3,8,16,27,42,59,92,116,128,130,121,112,100,90,78,67,60,55,50,46,43,39,35,29,4
0,0,0,0,0,0,0,2,6,12,22,35,51,84,110,125,128,123,114,102,91,79,68,61,55,50,46,43,39,35,29,4
0,0,0,0,0,0,0,0,1,4,10,18,29,60,91,114,126,128,120,108,97,83,71,63,57,52,47,44,40,36,29,5
0,0,0,0,0,0,0,0,1,3,8,14,24,52,83,108,123,126,122,110,98,85,72,63,57,52,48,44,40,36,29,6
0,0,0,0,0,0,0,0,0,1,2,6,12,31,60,90,112,124,126,116,104,90,75,66,59,54,49,45,41,37,29,8
0,0,0,0,0,0,0,0,0,0,2,4,9,26,53,83,106,121,125,118,106,91,77,67,60,54,49,46,41,37,29,8
0,0,0,0,0,0,0,0,0,0,1,2,5,16,36,62,88,108,119,122,112,97,81,69,62,56,51,47,42,38,30,11
0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,26,49,75,98,118,121,108,90,76,66,59,54,49,43,39,31,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,25,45,80,107,118,106,89,75,65,59,53,45,41,32,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,32,63,100,115,104,87,74,65,58,48,42,34,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16,48,94,113,105,89,76,66,53,45,36,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,54,96,111,103,88,75,58,48,38,28
7,9,12,16,18,21,27,36,49,64,82,104,127,171,201,226,208,193,171,132,105,79,58,45,36,30,26,23,20,17,13,3
6,8,10,14,15,17,20,25,33,43,57,74,94,139,179,204,218,205,188,150,118,88,63,48,38,32,27,24,20,17,13,4
6,8,10,13,14,16,19,23,29,39,51,66,84,128,169,198,213,207,192,157,123,91,65,49,39,33,28,24,20,17,13,4
6,7,9,12,14,15,18,21,27,35,45,59,76,117,159,191,211,208,196,163,128,95,68,51,40,33,28,25,20,18,13,4
5,6,8,11,12,13,15,17,20,24,31,41,53,87,128,167,197,209,205,180,145,106,75,55,43,35,30,26,21,18,14,5
5,6,8,10,11,13,14,16,18,22,28,37,48,78,118,158,190,208,208,185,151,111,77,57,44,36,30,26,21,18,14,5
4,6,7,9,10,11,12,13,15,18,22,27,35,58,91,129,164,191,202,194,167,125,87,63,48,38,32,27,22,18,14,6
3,4,6,7,8,8,9,10,11,12,14,16,18,28,46,74,110,147,178,201,193,156,108,76,56,43,35,30,23,19,14,8
2,3,3,5,5,5,6,6,7,8,8,9,10,12,16,23,36,57,86,137,178,195,160,113,79,58,45,36,26,21,16,11
1,2,2,3,3,4,4,4,5,5,6,6,7,8,10,12,16,23,35,67,112,169,190,154,110,78,57,44,30,23,17,11
0,1,1,2,2,2,3,3,3,4,4,4,5,6,7,8,9,12,16,28,52,105,170,185,149,107,76,56,35,26,18,12
0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6,7,8,12,18,41,99,161,180,152,112,80,45,30,19,12
0,0,0,0,0,1,3,8,15,25,38,54,74,115,148,168,185,170,159,131,110,89,70,57,49,42,38,34,29,26,20,5
0,0,0,0,0,0,0,2,6,12,21,32,47,85,124,153,169,180,168,145,120,96,75,60,51,44,39,35,30,26,20,6
0,0,0,0,0,0,0,2,4,10,17,27,41,75,114,146,165,175,170,149,124,99,76,62,52,45,39,35,30,27,21,6
0,0,0,0,0,0,0,0,1,3,7,14,23,49,86,122,151,170,174,160,136,107,82,66,54,47,41,37,31,27,21,8
0,0,0,0,0,0,0,0,1,2,6,11,19,43,77,113,144,165,173,163,140,111,85,67,55,47,41,37,31,27,21,8
0,0,0,0,0,0,0,0,1,2,4,9,16,37,68,104,136,160,171,165,144,114,87,69,56,48,42,37,31,27,21,9
0,0,0,0,0,0,0,0,0,0,1,2,5,15,34,62,96,127,152,167,160,132,100,77,62,52,45,40,32,28,22,11
0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,48,79,111,150,166,153,118,90,71,58,49,43,34,29,23,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,24,45,88,130,161,148,115,88,70,57,48,37,31,24,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,32,68,122,157,143,113,87,68,56,42,34,26,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16,51,114,153,144,116,89,70,49,38,27,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,59,118,150,140,113,88,57,42,29,19
0,0,0,0,0,0,0,1,4,8,13,20,28,51,73,92,104,111,112,106,97,86,75,66,60,54,49,46,41,37,30,7
0,0,0,0,0,0,0,1,3,6,11,17,24,45,68,87,101,109,112,107,98,88,76,67,60,55,50,46,41,37,30,8
0,0,0,0,0,0,0,1,2,5,9,14,21,40,62,82,98,107,111,108,100,89,77,68,61,55,50,47,41,37,30,8
0,0,0,0,0,0,0,0,0,2,4,7,12,26,46,67,86,100,108,111,104,93,80,70,63,57,52,48,42,38,30,10
0,0,0,0,0,0,0,0,0,1,3,6,10,22,41,62,81,96,106,110,105,94,81,71,63,57,52,48,42,38,30,11
0,0,0,0,0,0,0,0,0,0,1,2,4,13,27,46,67,85,99,110,108,98,85,74,66,59,54,49,43,39,31,13
0,0,0,0,0,0,0,0,0,0,0,1,2,7,18,33,52,71,88,104,108,102,89,77,68,61,55,50,44,39,31,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,25,43,62,87,103,108,97,84,73,65,59,53,45,41,32,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,24,48,74,99,106,95,83,72,64,58,48,43,34,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,17,37,69,99,104,94,82,72,64,52,45,36,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,65,95,102,95,83,73,58,49,38,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,32,68,95,101,93,82,64,52,40,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,32,68,95,101,93,82,64,52,40,28
